tanggal,min,max,avg
2020-07-30,8670.6,10597.4,9634
2020-07-31,8667.0,10593.0,9630
2020-08-01,8663.4,10588.6,9626
2020-08-02,8665.2,10590.8,9628
2020-08-03,8682.3,10611.7,9647
2020-08-04,8667.9,10594.1,9631
2020-08-05,8675.1,10602.9,9639
2020-08-06,8671.5,10598.5,9635
2020-08-07,8671.5,10598.5,9635
2020-08-08,8675.1,10602.9,9639
2020-08-09,8671.5,10598.5,9635
2020-08-10,8672.4,10599.6,9636
2020-08-11,8672.4,10599.6,9636
2020-08-12,8677.8,10606.2,9642
2020-08-13,8676.9,10605.1,9641
2020-08-14,8675.1,10602.9,9639
2020-08-15,8670.6,10597.4,9634
2020-08-16,8670.6,10597.4,9634
2020-08-17,8669.7,10596.3,9633
2020-08-18,8669.7,10596.3,9633
2020-08-19,8669.7,10596.3,9633
2020-08-20,8665.2,10590.8,9628
2020-08-21,8666.1,10591.9,9629
2020-08-22,8672.4,10599.6,9636
2020-08-23,8671.5,10598.5,9635
2020-08-24,8673.3,10600.7,9637
2020-08-25,8683.2,10612.8,9648
2020-08-26,8679.6,10608.4,9644
2020-08-27,8678.7,10607.3,9643
2020-08-28,8666.1,10591.9,9629
2020-08-29,8668.8,10595.2,9632
2020-08-30,8667.9,10594.1,9631
2020-08-31,8670.6,10597.4,9634
2020-09-01,8670.6,10597.4,9634
2020-09-02,8673.3,10600.7,9637
2020-09-03,8678.7,10607.3,9643
2020-09-04,8688.6,10619.4,9654
2020-09-05,8704.8,10639.2,9672
2020-09-06,8692.2,10623.8,9658
2020-09-07,8688.6,10619.4,9654
2020-09-08,8691.3,10622.7,9657
2020-09-09,8694.9,10627.1,9661
2020-09-10,8694.9,10627.1,9661
2020-09-11,8691.3,10622.7,9657
2020-09-12,8687.7,10618.3,9653
2020-09-13,8698.5,10631.5,9665
2020-09-14,8694.0,10626.0,9660
2020-09-15,8690.4,10621.6,9656
2020-09-16,8693.1,10624.9,9659
2020-09-17,8696.7,10629.3,9663
2020-09-18,8687.7,10618.3,9653
2020-09-19,8689.5,10620.5,9655
2020-09-20,8689.5,10620.5,9655
2020-09-21,8702.1,10635.9,9669
2020-09-22,8695.8,10628.2,9662
2020-09-23,8695.8,10628.2,9662
2020-09-24,8695.8,10628.2,9662
2020-09-25,8719.2,10656.8,9688
2020-09-26,8688.6,10619.4,9654
2020-09-27,8686.8,10617.2,9652
2020-09-28,8686.8,10617.2,9652
2020-09-29,8686.8,10617.2,9652
2020-09-30,8691.3,10622.7,9657
2020-10-01,8692.2,10623.8,9658
2020-10-02,8703.0,10637.0,9670
2020-10-03,8703.0,10637.0,9670
2020-10-04,8703.0,10637.0,9670
2020-10-05,8699.4,10632.6,9666
2020-10-06,8692.2,10623.8,9658
2020-10-07,8698.5,10631.5,9665
2020-10-08,8695.8,10628.2,9662
2020-10-09,8695.8,10628.2,9662
2020-10-10,8695.8,10628.2,9662
2020-10-11,8699.4,10632.6,9666
2020-10-12,8713.8,10650.2,9682
2020-10-13,8701.2,10634.8,9668
2020-10-14,8703.0,10637.0,9670
2020-10-15,8703.0,10637.0,9670
2020-10-16,8702.1,10635.9,9669
2020-10-17,8702.1,10635.9,9669
2020-10-18,8700.3,10633.7,9667
2020-10-19,8690.4,10621.6,9656
2020-10-20,8689.5,10620.5,9655
2020-10-21,8689.5,10620.5,9655
2020-10-22,8689.5,10620.5,9655
2020-10-23,8682.3,10611.7,9647
2020-10-24,8682.3,10611.7,9647
2020-10-25,8686.8,10617.2,9652
2020-10-26,8677.8,10606.2,9642
2020-10-27,8680.5,10609.5,9645
2020-10-28,8677.8,10606.2,9642
2020-10-29,8675.1,10602.9,9639
2020-10-30,8687.7,10618.3,9653
2020-10-31,8687.7,10618.3,9653
2020-11-01,8695.8,10628.2,9662
2020-11-02,8703.9,10638.1,9671
2020-11-03,8691.3,10622.7,9657
2020-11-04,8691.3,10622.7,9657
2020-11-05,8692.2,10623.8,9658
2020-11-06,8692.2,10623.8,9658
2020-11-07,8692.2,10623.8,9658
2020-11-08,8692.2,10623.8,9658
2020-11-09,8692.2,10623.8,9658
2020-11-10,8694.0,10626.0,9660
2020-11-11,8694.0,10626.0,9660
2020-11-12,8690.4,10621.6,9656
2020-11-13,8690.4,10621.6,9656
2020-11-14,8702.1,10635.9,9669
2020-11-15,8699.4,10632.6,9666
2020-11-16,8685.0,10615.0,9650
2020-11-17,8687.7,10618.3,9653
2020-11-18,8696.7,10629.3,9663
2020-11-19,8696.7,10629.3,9663
2020-11-20,8696.7,10629.3,9663
2020-11-21,8694.0,10626.0,9660
2020-11-22,8694.0,10626.0,9660
2020-11-23,8694.9,10627.1,9661
2020-11-24,8701.2,10634.8,9668
2020-11-25,8702.1,10635.9,9669
2020-11-26,8700.3,10633.7,9667
2020-11-27,8694.0,10626.0,9660
2020-11-28,8695.8,10628.2,9662
2020-11-29,8694.9,10627.1,9661
2020-11-30,8694.0,10626.0,9660
2020-12-01,8691.3,10622.7,9657
2020-12-02,8691.3,10622.7,9657
2020-12-03,8691.3,10622.7,9657
2020-12-04,8688.6,10619.4,9654
2020-12-05,8685.0,10615.0,9650
2020-12-06,8685.0,10615.0,9650
2020-12-07,8690.4,10621.6,9656
2020-12-08,8688.6,10619.4,9654
2020-12-09,8683.2,10612.8,9648
2020-12-10,8681.4,10610.6,9646
2020-12-11,8685.9,10616.1,9651
2020-12-12,8684.1,10613.9,9649
2020-12-13,8682.3,10611.7,9647
2020-12-14,8685.0,10615.0,9650
2020-12-15,8685.0,10615.0,9650
2020-12-16,8687.7,10618.3,9653
2020-12-17,8696.7,10629.3,9663
2020-12-18,8702.1,10635.9,9669
2020-12-19,8703.9,10638.1,9671
2020-12-20,8703.9,10638.1,9671
2020-12-21,8706.6,10641.4,9674
2020-12-22,8706.6,10641.4,9674
2020-12-23,8708.4,10643.6,9676
2020-12-24,8713.8,10650.2,9682
2020-12-25,8705.7,10640.3,9673
2020-12-26,8705.7,10640.3,9673
2020-12-27,8704.8,10639.2,9672
